EPOCH,AMOUNT,DATE,PRICE_EUR,PRICE_USD,PRICE_AUSD,PRICE_JPY
302,55.987176,21-11-2021,1.7081982181994784,1.9280607722403638,2.6660125363899603,219.7892809062054
303,38.708429,26-11-2021,1.498015052396666,1.6790577782821612,2.338843532258137,193.31411965807098
304,58.814426,1-12-2021,1.371355254025005,1.554012306521199,2.1819886795864165,175.99741909752245
305,60.030759,6-12-2021,1.2171809887719751,1.3759194384686666,1.961267213740322,155.5057269760094
306,54.504363,11-12-2021,1.0733446993731752,1.2148656090353085,1.693723111820711,137.747520035904
307,43.952244,16-12-2021,1.1621674486019378,1.3122271887742145,1.8311211860312016,149.79040554177917
308,55.702231,21-12-2021,1.105647290094695,1.2466720827696853,1.7534442844155618,141.69487891947833
309,68.575194,26-12-2021,1.2882876901990445,1.4586640242200146,2.019289872616784,166.88064568692707
310,51.459534,31-12-2021,1.1992134535230323,1.3580495736019418,1.8733940774949651,156.24631954205068
311,52.515906,5-1-2022,1.162604846049025,1.3118426946813653,1.8121873694890063,152.38692702092428
312,67.987275,10-1-2022,1.0347717552750222,1.1749797373767104,1.636334356277937,135.85292332403876
313,71.500179,15-1-2022,1.1312453682266908,1.291350930663094,1.791801070332269,147.51747356429854
314,27.736983,20-1-2022,1.1837404658130737,1.3427761925004427,1.8611066016723086,153.5283301338269
315,79.899209,25-1-2022,0.9448326808152434,1.0699081537081911,1.4956363770583692,121.98793642589253
316,78.088503,30-1-2022,0.9538004467798847,1.0634305674041453,1.521730858454907,122.56573691155008
317,60.930814,4-2-2022,0.9237781515323085,1.0564237774530993,1.4790883665743084,121.44753387978548
318,70.094464,9-2-2022,1.0344609492387082,1.1815092242733165,1.6536166801084475,136.53303986071828
319,41.329109,14-2-2022,0.9210438331694489,1.0468370014485078,1.4644789041984012,121.00022506792806
320,42.321904,19-2-2022,0.8819879416805767,0.9985914705089698,1.3919596183462732,114.82306074754268
322,13.553292,1-3-2022,0.8561382983654843,0.9603281395363393,1.3222220369517734,110.51120114935364
323,13.457008,6-3-2022,0.7934607687615975,0.8670347352944822,1.1762782802624938,99.54859313283596
324,13.437525,11-3-2022,0.7336201011047445,0.8077523838884934,1.0967257992246031,93.85638436973166
325,40.491938,16-3-2022,0.7297208716180277,0.8004081137782383,1.113002700165648,94.68227679911226
326,180.198926,21-3-2022,0.794319254930464,0.8772268408898013,1.1837614792629703,104.61677665237538
327,14.564427,26-3-2022,0.9993800514411476,1.0976770294262697,1.4610366657691305,134.00990013750612
328,108.881343,31-3-2022,1.0664586514217254,1.1901709732345958,1.5875928646170925,145.32027255163467
329,149.225532,5-4-2022,1.1050101300114794,1.2127336192045626,1.6073450115575365,148.8794236612195
330,15.534167,10-4-2022,0.9617651471494353,1.0460643336013677,1.4022314560989617,130.0519381490872
331,47.678266,15-4-2022,0.8626902912226566,0.9333464869800189,1.2600868250630606,117.77277087898405
332,112.06511,20-4-2022,0.8829147881709051,0.9529036558886118,1.2888917675330003,123.17280301198987
333,47.641796,25-4-2022,0.8200133467199386,0.8862498910794336,1.224994983197488,114.0264619235893
335,33.099009,5-5-2022,0.8434203879177311,0.8959280427172623,1.234527919757483,115.69856233373635
337,54.664311,15-5-2022,0.519728164816821,0.5411354845870858,0.7803482134972003,69.91739821334188
339,32.0605,25-5-2022,0.48574892589050944,0.521399625268225,0.7338830075556574,66.1135159322417
340,32.002192,30-5-2022,0.44908965213709756,0.48182379727646685,0.6727199766384153,61.32436471026086
341,10.296024,4-6-2022,0.5225912667211435,0.5602255376648544,0.7772955665183173,73.30719333888555
342,32.314545,9-6-2022,0.5996506405730792,0.6426214518129036,0.8944307398414357,86.39924597794845
343,10.296226,14-6-2022,0.4430569803358554,0.4614215583585246,0.665165015981083,61.949766292878095
344,75.68801,19-6-2022,0.4362519105879648,0.4578899584651951,0.660640426843873,61.81171021811276
345,54.992507,24-6-2022,0.45656956809379534,0.4803366242622928,0.6956359880088836,64.79140990203058
346,0.408064,29-6-2022,0.44679277998110656,0.47018247750717784,0.6808862915174255,63.981491174221716
347,1.323271,4-7-2022,0.43800743285704924,0.45695555176660235,0.6704451855519592,61.72788640594652
351,0.410833,24-7-2022,0.5079467403505921,0.5187661266888138,0.7490126905277413,70.64453360022911
352,2.202302,29-7-2022,0.5041546257443921,0.5139091350365205,0.7341305054006408,69.1025547712627
353,1.370768,3-8-2022,0.49230519538152806,0.49996109970125363,0.7244266347897262,66.7090403629848
354,0.425204,8-8-2022,0.519966322369604,0.5289602332149591,0.7661650443569414,71.43898877696273
355,0.425024,13-8-2022,0.5279765078575493,0.5418383585852335,0.7602989153530637,72.30101413535871
356,1.361371,18-8-2022,0.5299323200368972,0.5393016068527493,0.7779501181075877,72.79897565503556
357,2.292771,23-8-2022,0.4638824382761227,0.46103966768517546,0.6701963064462348,63.44366867015702
358,3.197755,28-8-2022,0.4534337540971426,0.4518468678970884,0.655951068441751,62.158314382262915
359,1.342553,2-9-2022,0.4607353687202552,0.45858825849398704,0.6749960576772991,64.23101795531409
360,2.227126,7-9-2022,0.4690261645489173,0.46431246441022445,0.6897152718204899,66.43089110043323
361,1.329406,12-9-2022,0.5048245839969782,0.5085717405815829,0.7426673127712878,72.48749304270399
362,0.40766,17-9-2022,0.47351182758927474,0.474275886041687,0.7057751630533815,67.78659242633722
