EPOCH,AMOUNT,DATE,PRICE_EUR,PRICE_USD,PRICE_AUSD,PRICE_JPY
241,1278.931594,20-1-2021,0.3042356278701491,0.3693457419983242,0.47880763151714184,38.371698481947874
242,1289.042819,25-1-2021,0.28936154056449437,0.35209629856051367,0.4562935645787214,36.54569406213742
243,1544.879278,30-1-2021,0.28631419105436257,0.3475197098777403,0.45474969651819636,36.3835749240125
244,1162.707626,4-2-2021,0.36648885695656147,0.44121581461457365,0.5781091981201487,46.331190261047055
245,1646.716255,9-2-2021,0.5702674177787559,0.6873068371578556,0.8915400638193126,72.31787556027976
246,1374.563167,14-2-2021,0.7458405630424498,0.9039954754716988,1.1655665662994341,94.87972072910972
247,1554.708158,19-2-2021,0.7547470212733289,0.9127152054579659,1.1747885986923443,96.43931403909967
248,1246.189856,24-2-2021,0.7864867852568936,0.9557803324164977,1.2084255708054794,100.629332298471
249,1335.379167,1-3-2021,1.0781380966501608,1.3032197936512573,1.6805110464518522,138.79812090303358
250,1350.294906,6-3-2021,0.9774692168616003,1.1647617398711405,1.515322410243637,126.20773947789256
251,1239.415759,11-3-2021,0.952194785598319,1.1354441106096025,1.4687605419437135,123.13437201916892
252,1355.470982,16-3-2021,0.8647664406258901,1.0313636409049007,1.3311789885886722,112.56302776836077
253,1508.937771,21-3-2021,1.0106934614725955,1.20742530325912,1.5603846976090403,131.51879835627304
254,1244.800561,26-3-2021,0.93151276024205,1.0970046944351481,1.4448528159888943,119.76768152434613
255,1346.023536,31-3-2021,1.0331968056082852,1.2113713624549767,1.5922337870389942,133.6510062060738
256,1182.305708,5-4-2021,1.0057527447425711,1.1834195167997104,1.5533600080098509,130.98530994258005
257,1298.221592,10-4-2021,1.0120241030479642,1.2043891358213494,1.5797562802262457,132.07932989477456
258,1249.078652,15-4-2021,1.215092125914603,1.4561052030119335,1.884690840150858,158.52762955711222
259,1385.174551,20-4-2021,0.9922830928401558,1.194858148474349,1.5385758228970747,129.1761144315619
260,1571.605457,25-4-2021,0.9184649607014803,1.1110808206966274,1.4342075671332628,119.89117595726965
261,1345.025308,30-4-2021,1.084750118912631,1.3151260010143138,1.6910626591602615,143.18522011548447
262,1361.888863,5-5-2021,1.0636510857026051,1.2779659806591444,1.6569506261215554,139.72002066546426
263,1308.663846,10-5-2021,1.4569080349969932,1.7740322694519541,2.2570373912620214,192.54464975491175
264,1589.086373,15-5-2021,1.6538427228090145,2.0084971185028992,2.5830116512737087,219.67937233625457
265,1097.515244,20-5-2021,1.2466161013735275,1.5173694336333208,1.96505562870193,165.84013356423705
266,1252.157805,25-5-2021,1.2633274963966594,1.543146196143331,1.9899934970143565,167.9792260311007
267,1258.026259,30-5-2021,1.1611064063409828,1.4156847474142424,1.835893956880729,155.51296266569742
268,1295.21191,4-6-2021,1.5176026926080357,1.8410805442290892,2.401634337530519,203.00674620942024
269,1110.66833,9-6-2021,1.2992726037493694,1.5814104630520178,2.0436946952532318,173.13598031586085
270,1231.002824,14-6-2021,1.293879898072177,1.5668237245333339,2.032723459494492,171.88839669992916
271,1173.318176,19-6-2021,1.1962243002383985,1.419139968156482,1.8977534372570637,156.38207838315185
272,1188.428442,24-6-2021,1.0463758118941033,1.2483605486687026,1.6482179225705766,138.58424958935848
273,1144.811357,29-6-2021,1.1165023468191397,1.3318537800819263,1.7598449923112571,147.30036436950118
274,1143.97864,4-7-2021,1.188060646032003,1.4096155624434996,1.8719144919180308,156.51666397591373
275,1198.33157,9-7-2021,1.1369449446557645,1.3468246740938277,1.8123936806099072,147.9123261830064
276,1361.670053,14-7-2021,1.0740718214066387,1.264671768275158,1.6998276183338812,139.87269757123246
277,966.569211,19-7-2021,1.0074595231738694,1.1900065239474007,1.610578629640892,130.74423177631485
278,1245.562332,24-7-2021,1.022163056305609,1.203239820067367,1.6333066095151243,133.0199371879917
279,1203.324196,29-7-2021,1.0838846999389706,1.2840181960693164,1.7402863579333712,141.0936974659787
280,1261.499247,3-8-2021,1.106650952028966,1.314092238745016,1.784609535288864,143.6223971413976
281,721.443797,8-8-2021,1.2567895923660681,1.4783359788246955,2.0101658688708977,162.93479990616373
282,1048.717587,13-8-2021,1.5403344376351036,1.8076602778206021,2.462752747182235,199.57473297278375
283,1108.733884,18-8-2021,1.6417802522684188,1.9222342258147989,2.6489829307397263,210.6249708252049
284,824.40848,23-8-2021,2.2767297188413567,2.6628666921343758,3.7300105190072275,292.5159061309616
285,1029.610713,28-8-2021,2.487767915192561,2.93442218478271,4.012311748230202,322.3022999575218
286,1029.201674,2-9-2021,2.4181835840996273,2.863490759015673,3.887151479983905,315.1829960994754
287,1113.614306,7-9-2021,2.3930189961005923,2.84108679445392,3.819170698659805,312.0280393744909
