EPOCH,AMOUNT,DATE,PRICE_EUR,PRICE_USD,PRICE_AUSD,PRICE_JPY
297,1.091884,27-10-2021,1.8444523781167987,2.1388228437474472,2.847566708302883,244.2300417046771
298,1.233388,1-11-2021,1.7016127493802682,1.9667594590992787,2.616714457547817,224.67670032912437
299,1.000287,6-11-2021,1.7196621090818318,1.9864686920482133,2.686244004664729,225.29534670864794
300,0.838695,11-11-2021,1.8255212964774834,2.0970951137018767,2.8597561791774053,238.7941235021189
301,1.475961,16-11-2021,1.7820544546694377,2.025232183921643,2.757252356800121,231.2025313486788
302,1.240721,21-11-2021,1.7081982181994784,1.9280607722403638,2.6660125363899603,219.7892809062054
303,0.819219,26-11-2021,1.498015052396666,1.6790577782821612,2.338843532258137,193.31411965807098
304,1.306207,1-12-2021,1.371355254025005,1.554012306521199,2.1819886795864165,175.99741909752245
305,1.333219,6-12-2021,1.2171809887719751,1.3759194384686666,1.961267213740322,155.5057269760094
306,1.210462,11-12-2021,1.0733446993731752,1.2148656090353085,1.693723111820711,137.747520035904
307,1.578368,16-12-2021,1.1621674486019378,1.3122271887742145,1.8311211860312016,149.79040554177917
308,0.888867,21-12-2021,1.105647290094695,1.2466720827696853,1.7534442844155618,141.69487891947833
309,1.699776,26-12-2021,1.2882876901990445,1.4586640242200146,2.019289872616784,166.88064568692707
310,1.980929,31-12-2021,1.1992134535230323,1.3580495736019418,1.8733940774949651,156.24631954205068
311,1.286834,5-1-2022,1.162604846049025,1.3118426946813653,1.8121873694890063,152.38692702092428
312,1.146285,10-1-2022,1.0347717552750222,1.1749797373767104,1.636334356277937,135.85292332403876
313,1.456436,15-1-2022,1.1312453682266908,1.291350930663094,1.791801070332269,147.51747356429854
314,2.179111,20-1-2022,1.1837404658130737,1.3427761925004427,1.8611066016723086,153.5283301338269
315,1.399294,25-1-2022,0.9448326808152434,1.0699081537081911,1.4956363770583692,121.98793642589253
316,0.756241,30-1-2022,0.9538004467798847,1.0634305674041453,1.521730858454907,122.56573691155008
317,0.664005,4-2-2022,0.9237781515323085,1.0564237774530993,1.4790883665743084,121.44753387978548
318,1.042567,9-2-2022,1.0344609492387082,1.1815092242733165,1.6536166801084475,136.53303986071828
319,0.791909,14-2-2022,0.9210438331694489,1.0468370014485078,1.4644789041984012,121.00022506792806
320,1.108207,19-2-2022,0.8819879416805767,0.9985914705089698,1.3919596183462732,114.82306074754268
322,0.39397,1-3-2022,0.8561382983654843,0.9603281395363393,1.3222220369517734,110.51120114935364
323,0.417622,6-3-2022,0.7934607687615975,0.8670347352944822,1.1762782802624938,99.54859313283596
324,0.417018,11-3-2022,0.7336201011047445,0.8077523838884934,1.0967257992246031,93.85638436973166
325,1.30407,16-3-2022,0.7297208716180277,0.8004081137782383,1.113002700165648,94.68227679911226
326,5.803401,21-3-2022,0.794319254930464,0.8772268408898013,1.1837614792629703,104.61677665237538
327,0.487055,26-3-2022,0.9993800514411476,1.0976770294262697,1.4610366657691305,134.00990013750612
328,3.641093,31-3-2022,1.0664586514217254,1.1901709732345958,1.5875928646170925,145.32027255163467
329,4.989912,5-4-2022,1.1050101300114794,1.2127336192045626,1.6073450115575365,148.8794236612195
330,0.538813,10-4-2022,0.9617651471494353,1.0460643336013677,1.4022314560989617,130.0519381490872
331,1.653088,15-4-2022,0.8626902912226566,0.9333464869800189,1.2600868250630606,117.77277087898405
332,3.942779,20-4-2022,0.8829147881709051,0.9529036558886118,1.2888917675330003,123.17280301198987
333,1.676174,25-4-2022,0.8200133467199386,0.8862498910794336,1.224994983197488,114.0264619235893
335,1.506647,5-5-2022,0.8434203879177311,0.8959280427172623,1.234527919757483,115.69856233373635
337,2.919633,15-5-2022,0.519728164816821,0.5411354845870858,0.7803482134972003,69.91739821334188
339,1.712236,25-5-2022,0.48574892589050944,0.521399625268225,0.7338830075556574,66.1135159322417
340,1.709122,30-5-2022,0.44908965213709756,0.48182379727646685,0.6727199766384153,61.32436471026086
341,0.697766,4-6-2022,0.5225912667211435,0.5602255376648544,0.7772955665183173,73.30719333888555
342,1.90655,9-6-2022,0.5996506405730792,0.6426214518129036,0.8944307398414357,86.39924597794845
343,0.589457,14-6-2022,0.4430569803358554,0.4614215583585246,0.665165015981083,61.949766292878095
344,4.333246,19-6-2022,0.4362519105879648,0.4578899584651951,0.660640426843873,61.81171021811276
345,3.148651,24-6-2022,0.45656956809379534,0.4803366242622928,0.6956359880088836,64.79140990203058
346,0.637618,29-6-2022,0.44679277998110656,0.47018247750717784,0.6808862915174255,63.981491174221716
347,2.00978,4-7-2022,0.43800743285704924,0.45695555176660235,0.6704451855519592,61.72788640594652
351,0.565918,24-7-2022,0.5079467403505921,0.5187661266888138,0.7490126905277413,70.64453360022911
352,3.033645,29-7-2022,0.5041546257443921,0.5139091350365205,0.7341305054006408,69.1025547712627
353,1.888217,3-8-2022,0.49230519538152806,0.49996109970125363,0.7244266347897262,66.7090403629848
354,0.513751,8-8-2022,0.519966322369604,0.5289602332149591,0.7661650443569414,71.43898877696273
355,0.513593,13-8-2022,0.5279765078575493,0.5418383585852335,0.7602989153530637,72.30101413535871
356,1.645181,18-8-2022,0.5299323200368972,0.5393016068527493,0.7779501181075877,72.79897565503556
357,3.172395,23-8-2022,0.4638824382761227,0.46103966768517546,0.6701963064462348,63.44366867015702
358,6.564137,28-8-2022,0.4534337540971426,0.4518468678970884,0.655951068441751,62.158314382262915
359,2.75377,2-9-2022,0.4607353687202552,0.45858825849398704,0.6749960576772991,64.23101795531409
360,4.566879,7-9-2022,0.4690261645489173,0.46431246441022445,0.6897152718204899,66.43089110043323
361,2.724919,12-9-2022,0.5048245839969782,0.5085717405815829,0.7426673127712878,72.48749304270399
362,0.835592,17-9-2022,0.47351182758927474,0.474275886041687,0.7057751630533815,67.78659242633722
363,9.066032,22-9-2022,0.4495414147029212,0.44199914135484214,0.6686023771463602,63.78180209492789
365,2.969324,2-10-2022,0.4395493511885027,0.43090750125091737,0.6733981121348627,62.36912082355633
366,0.908638,7-10-2022,0.43832598344084217,0.42899113631463637,0.6693548699917262,62.23739056982282
367,2.975236,12-10-2022,0.40284382461848584,0.39087219114800464,0.6240094730469979,56.99462541057699
368,5.020025,17-10-2022,0.38017801064468015,0.37037167968174506,0.595113214912628,55.04130568918383
369,0.877158,22-10-2022,0.35422615107434263,0.34928826290170106,0.5492596355838173,51.58114422400869
